23686800;0
312292300;1
312791600;0
316354100;1
317619900;0
317978400;1
321780900;0
1731345100;1
2565806500;0
2601173600;1
2603218900;0
2603613300;1
2605228600;0
2605606500;1
2607179500;0
2607547000;1
3131585500;0
3169295600;1
3171440000;0
3171575300;1
3173681800;0
3173807200;1
3175822200;0
3247047700;1
5281568900;0
5350485000;1
5351653200;0
5351817000;1
5353123800;0
5353271400;1
5353676700;0
5353803200;1
7201479800;0
7217210100;1
7217727800;0
7218061100;1
7218558300;0
7218831700;1
7219492200;0
7219735000;1
7613508300;0
7646520200;1
7647224200;0
7647441300;1
7648110800;0
7648314400;1
7648833400;0
7650184900;1
9551112700;0
9584005400;1
9584488700;0
9584705500;1
9585312900;0
9585406900;1
9586006200;0
9586168000;1
10116394000;0
10116989400;1
10117298800;0
10120121600;1
10120396300;0
10153118800;1
10153421100;0
10153551800;1
10557033500;0
10557485200;1
10558018200;0
10558188700;1
10558541700;0
10558652000;1
10559288300;0
10559453100;1
11226924300;0
11228086400;1
11228793700;0
11229057300;1
11229735900;0
11230010000;1
11230691000;0
11608265200;1
13557733700;0
