26195900;0
320042500;1
321187500;0
321365600;1
323547200;0
323835400;1
324891300;0
396710100;1
615871300;0
618917400;1
620936700;0
621535900;1
622897300;0
623466900;1
624564700;0
625256800;1
674995400;0
675861400;1
676980600;0
677426600;1
677594600;0
678148500;1
678315000;0
678877500;1
1032835800;0
1065814500;1
1065999500;0
1098356800;1
1098553400;0
1099092900;1
1099247400;0
1748479200;1
2141624900;0
2142898100;1
2144543900;0
2146358200;1
2147446300;0
2149043800;1
2149201300;0
2203536100;1
2279118000;0
2281466600;1
2281773400;0
2282167500;1
2283280500;0
2283792600;1
2284947600;0
3296380500;1
3840242900;0
3842522200;1
3842625600;0
3842901600;1
3843586800;0
3843882000;1
3844525100;0
4575356600;1
4633783900;0
4634143100;1
4635478300;0
4636562300;1
4636796700;0
4636900700;1
4637524100;0
4852884400;1
4907215600;0
4907556400;1
4908800600;0
4908929600;1
4909557700;0
5363980600;1
5365196100;0
6437890800;1
6492849500;0
6493226500;1
6494362100;0
6494774200;1
6495506700;0
7291304900;1
7292609500;0
7702245400;1
8127027900;0
