22653700;0
316331500;1
316508400;0
317310900;1
317415200;0
317872000;1
317952100;0
318468400;1
319244000;0
396670600;1
398451500;0
399592600;1
399767000;0
401777100;1
401955400;0
404259000;1
404423400;0
437871700;1
438196000;0
440695500;1
440878300;0
442990300;1
443295600;0
445335800;1
445497300;0
549321900;1
549530500;0
550569800;1
550747000;0
551700900;1
551886400;0
649332100;1
649548900;0
889264400;1
889393600;0
889859700;1
889934000;0
890426300;1
890803200;0
891294100;1
891365400;0
924936100;1
925183000;0
925584000;1
925657400;0
926165700;1
926364700;0
1033890900;1
1034001900;0
1166609100;1
1166926400;0
1167661200;1
1167725500;0
1778321300;1
1778520100;0
2144863700;1
2146582200;0
2175179800;1
2175369800;0
2176308700;1
2176447400;0
2203889300;1
2218399000;0
2280318000;1
2280517000;0
2295258200;1
2295424000;0
2296470500;1
2296635500;0
3296726800;1
3333473500;0
3841617200;1
3841740400;0
3867662700;1
3867761900;0
3868382700;1
3868451900;0
4574411600;1
4574535200;0
4634485100;1
4634593200;0
