299518800;1
300135400;2
300772100;3
300880500;2
304012800;1
306329800;0
378796000;1
379042100;0
381774200;1
383978400;2
386280000;3
419953500;4
422830100;5
425140500;6
427493600;7
531299900;8
532740800;9
533900300;10
599518500;9
603988000;8
605911600;7
607742500;6
631502300;7
658204500;6
659936800;5
660683500;4
661264000;3
871522100;4
872165900;5
872733400;6
873601300;7
907217500;8
907890700;9
908321400;10
1016169000;9
1016206300;10
1048915000;9
1081619100;8
1148882200;9
1149967700;10
1731014200;9
1760500000;10
2125241600;9
2125496500;10
2127764200;9
2130575200;8
2157224300;9
2158326700;10
2185985500;9
2186103300;10
2262267200;9
2262523100;10
2264696200;9
2266223800;8
2277300000;9
2278568500;10
3277070000;9
3279035400;10
3823825400;9
3823907800;10
3825556300;9
3826537300;8
3849968100;9
3850694000;10
4556671300;9
4556715000;10
4616738900;9
4616785700;10
4618242700;9
4619560000;8
4835520400;7
4880120800;8
4880168700;9
4890171300;8
4891580600;7
5346604500;6
6420505600;5
6475839400;4
6477198300;3
7273732000;2
7684849900;1
8110347600;0
