304723800;1
305040900;0
308592400;1
309990900;2
310470800;1
311984900;0
1724604600;1
1724845100;0
1763844500;1
1765647800;2
1767664600;3
2182232800;4
2185543100;5
2186478700;6
2187352000;7
2594949800;6
2597679500;5
2599683500;4
2601624300;3
3163399300;2
3165733500;1
3167968400;0
3240991800;1
3241021900;0
3314857400;1
3316867500;2
3318725100;3
4552627400;4
4587571600;5
4588671800;6
4589786300;7
4831852400;8
4866727300;9
4867782200;10
5309671500;9
5309754600;10
5345960800;9
5347422000;8
5347954600;7
6416485800;8
6451742800;9
6453039400;10
7211235200;9
7212054600;8
7212904600;7
7213843500;6
7234219600;7
7640497900;6
7641587000;5
7642432700;4
7643518300;3
7681244600;4
7716814300;5
7717950400;6
7719034000;7
8144742300;8
8146607000;9
8147765800;10
9545944900;9
9546016400;10
9578805000;9
9579581800;8
9580307000;7
9850695700;8
9852685300;9
9854028500;10
10110841400;9
10110941100;10
10111630700;9
10114672200;8
10147711600;7
10551507400;6
10552346100;5
10552822700;4
10553569500;3
11221978100;2
11223216400;1
11224020000;0
11595174200;1
11595540500;0
11599499500;1
13554446700;0
