306216600;1
306624700;0
311080800;1
312123300;0
315216500;1
316862500;0
2559582300;1
2559694800;0
2596720100;1
2598730700;2
2600671800;3
2951146000;2
2954706600;1
2956363300;0
3125047200;1
3125078300;0
3164857400;1
3167095400;2
3169394500;3
3183416800;2
3185110800;1
3187431700;0
5275026600;1
5275066800;0
5345074900;1
5346548200;2
5347083300;3
5680862800;2
5682401200;1
5683214500;0
7194971200;1
7195037200;0
7211158300;1
7211985400;2
7212920700;3
7604948500;2
7639450400;3
7639710100;2
7640691100;3
7641537100;4
7642620400;5
7642810200;4
7644566100;3
7760456000;2
7761877700;1
7762876400;0
9544573100;1
9544671300;0
9577889500;1
9578716800;2
9579408900;3
9818974400;2
9888980900;1
9889856700;0
10109833300;1
10109875200;0
10110722800;1
10113801200;2
10146828000;3
10165462400;2
10166808000;1
10167723600;0
10550489000;1
10550530400;0
10551462600;1
10551946000;2
10552698500;3
10599207000;2
10600629000;1
10601537300;0
11220968900;1
11222201800;2
11223141500;3
11224097900;4
11230802900;3
11293758000;2
11295467600;1
11296325100;0
13551377800;1
13551550500;0
13553648800;1
13768745800;0
