13836200;0
313040900;1
315787100;0
318542100;1
321085500;0
323305200;1
324379600;0
2566203200;1
2956692300;0
2957989100;1
2960529100;0
2961193700;1
2962328700;0
2962836500;1
2963963700;0
3131498000;1
3189365300;0
3189825900;1
3191377600;0
3191509700;1
3193541800;0
3193853300;1
3195400500;0
5281494900;1
5686424000;0
5687295600;1
5688464400;0
5688813800;1
5689443800;0
5689771800;1
5690374700;0
7202124200;1
7610278600;0
7611885500;1
7613954900;0
7648877700;1
7648991100;0
7649987100;1
7650791000;0
7650968700;1
7766342800;0
7766886600;1
7768100800;0
7768282300;1
7769109900;0
7769278000;1
7770041800;0
9553011800;1
9759756800;0
9893903000;1
9895241900;0
9895369700;1
9896129800;0
9896239300;1
9897463100;0
10117856500;1
10171344300;0
10171905100;1
10173069900;0
10173199700;1
10173994800;0
10174108500;1
10174881100;0
10559098400;1
10605297300;0
10605766900;1
10606895800;0
10607014500;1
10607809100;0
10607920500;1
10608533600;0
11237205100;1
11299633100;0
11300210300;1
11300467500;0
11301924000;1
11302639600;0
11303103300;1
11303918800;0
13558480200;1
13774310600;0
