331184200;1
332571800;2
333733100;3
333842400;2
346864400;1
349676400;0
3169603300;1
3169735600;0
3171013300;1
3171656300;2
3175218600;3
3182876400;2
3186536700;1
3190473200;0
3373112300;1
3373388500;0
3400893800;1
3401529000;2
3402005400;3
3402549900;2
3405126100;1
3407709200;0
5433325800;1
5433438900;0
5434478900;1
5434616200;2
5434756100;3
5439003200;2
5441428800;1
5443605200;0
6646389300;1
6646545100;0
6647961500;1
6649011900;2
6649709100;3
6653578700;2
6656585800;1
6659427800;0
7070981100;1
7071131400;0
7072159300;1
7072842800;2
7073552700;3
7076949100;2
7079714800;1
7082839600;0
9209698100;1
9209838900;0
9213420900;1
9214064300;2
9214732500;3
9217176600;2
9219402600;1
9221154500;0
9473852000;1
9474720700;2
9475421500;3
9475997500;4
9477533600;3
9479634700;2
9481381300;1
9483491200;0
9784087900;1
9784229900;0
9786990500;1
9788469600;2
9789155800;3
9790639600;2
9793123600;1
9795906600;0
10183887900;1
10184024000;0
10190968900;1
10191100600;0
10191826100;1
10192485400;2
10195497400;1
10198434900;0
12886867700;1
12887026200;0
12887848800;1
12890904500;0
