10509000;0
317461300;1
317684600;0
320161400;1
322738400;0
323266700;1
323824300;0
324236100;1
324316900;0
399217500;1
399697500;0
400779200;1
400975900;0
402310400;1
402500200;0
403664000;1
403850500;0
437826900;1
438223500;0
439422900;1
439622200;0
440778700;1
440979900;0
442247400;1
442445300;0
551750800;1
551982600;0
553312500;1
553586800;0
554793100;1
554989100;0
640504100;1
640720600;0
901633700;1
901753000;0
902363200;1
902438900;0
902771700;1
903065100;0
903566100;1
904031100;0
939806300;1
939935600;0
940555800;1
940639900;0
941005600;1
941453400;0
1096863400;1
1097051600;0
1241647000;1
1241758400;0
1242328200;1
1242403000;0
1764329600;1
1764448000;0
1931281900;1
1932585900;0
1962511600;1
1962690300;0
1963687500;1
1963855600;0
2071013400;1
2105784900;0
2121558400;1
2121780300;0
2138605000;1
2138761200;0
2140760300;1
2141729200;0
3037911700;1
3038281600;0
3458993500;1
3459340500;0
3486424700;1
3486619900;0
3487670700;1
3487841400;0
4250755900;1
4252130100;0
4305805800;1
4307416400;0
