38161300;0
320217700;1
320528700;0
329876100;1
331517800;0
336311400;1
336691900;0
1730887100;1
2637512000;0
2676594600;1
2679981800;0
2680418500;1
2683014500;0
2683401500;1
2685470100;0
2686028200;1
3303939300;0
3338304000;1
3340160200;0
3340543400;1
3342034100;0
3342409000;1
3344186100;0
3344573100;1
4998427400;0
5004078200;1
5004883000;0
5005239200;1
5005946100;0
5006112600;1
5006639000;0
5006956900;1
6388891000;0
6390981500;1
6391550200;0
6425925200;1
6426427400;0
6426970900;1
6427479300;0
6427598200;1
6961242200;0
6963573900;1
6964312300;0
6964964800;1
6965563900;0
6966168500;1
6966983000;0
6967393100;1
8842062700;0
8876895500;1
8877510500;0
8878154900;1
8878723400;0
8879463300;1
8880175200;0
8880604800;1
9421290700;0
9423300800;1
9424407600;0
9424957200;1
9426013700;0
9426521800;1
9427590800;0
9428265700;1
9687634200;0
9688879900;1
9689355800;0
9722974100;1
9723463100;0
9724199700;1
9724658400;0
9738974300;1
10128385800;0
10130696700;1
10163622200;0
10164616800;1
10165556700;0
10166299000;1
10167255100;0
10571171300;1
12606547600;0
