28958100;0
324259400;1
325335200;0
332223700;1
333063400;0
338302500;1
339375500;0
2637930200;1
3078477300;0
3081833600;1
3083706200;0
3084101800;1
3086326500;0
3087034000;1
3089246600;0
3304211700;1
3369861700;0
3372023200;1
3372961900;0
3373492200;1
3374417300;0
3374961300;1
3375860300;0
4999959100;1
5401616100;0
5402774100;1
5404671000;0
5404835600;1
5404909600;0
5435392200;1
5435427300;0
6390441800;1
6610426800;0
6611863900;1
6614072300;0
6614493500;1
6614825700;0
6616167500;1
6616345600;0
6962092600;1
7066698400;0
7068851000;1
7069788300;0
7070219300;1
7071153600;0
7071714200;1
7072473500;0
8843227100;1
9176735500;0
9179471500;1
9180308000;0
9180837300;1
9181711900;0
9182144600;1
9183013600;0
9421825900;1
9467458900;0
9468375200;1
9468691600;0
9469092000;1
9469269100;0
9469971400;1
9470141300;0
9689703100;1
9736872900;0
9779784500;1
9782106600;0
9782791800;1
9783741800;0
9784173800;1
9785062200;0
10129019000;1
10180408400;0
10194341500;1
10194893800;0
10195697700;1
10195891600;0
10197974800;1
10198492400;0
12608067500;1
12855080800;0
