315365600;1
315491800;0
323289900;1
324384000;0
329696200;1
330142400;0
630015400;1
630249200;0
634712700;1
665890000;2
666667500;3
719182700;4
720181800;5
720862700;6
721786900;7
1090919300;8
1124569500;9
1125316600;10
1698424200;9
1699903200;8
1701386100;7
1702136300;6
1703783800;7
1923720300;8
1926368700;9
1928612400;10
2065340700;9
2065469000;10
2069201700;9
2102451000;8
2104347200;7
2115815800;8
2133141700;9
2135203500;10
3032160800;9
3032296000;10
3036473800;9
3037368600;8
3038287300;7
3452869700;8
3455705900;9
3457271300;10
4244891400;9
4245161900;10
4255523700;9
4256591900;8
4257517900;7
4300156300;8
4303273400;9
4304938100;10
4591733200;9
4591844300;10
4627190200;9
4628752800;8
4645184400;9
4646757700;10
4997917100;9
4999993000;10
6154377700;9
6154405700;10
6187719400;9
6189700800;8
6206104300;9
6206946800;10
6386867200;9
6388272500;10
6748666900;9
6748859100;10
6783917400;9
6785680700;8
6994382800;7
7043829400;8
7044739500;9
7279724500;8
7281675600;7
7283413700;6
8840835100;5
9077406300;4
9079485600;3
9081377400;2
9450522800;1
10569212300;0
