7488700;0
369495400;1
369753300;0
388494200;1
388700200;0
392643300;1
392869800;0
430719300;1
430875700;0
434383400;1
434546100;0
442411800;1
442717100;0
460920200;1
461172700;0
464760300;1
465095600;0
509898100;1
510011500;0
513163900;1
513355200;0
